NODE,X_COORD,Y_COORD,Z_COORD,SUBAREA,NOTES
5751,724034.9,3376377.8,0.0,0,Network Node
5752,724891.3,3375617.8,0.0,0,Network Node
5753,721792.8,3373705.1,0.0,0,Network Node
5754,689046.2,3370030.0,0.0,0,Network Node
5755,689114.6,3370082.1,0.0,0,Network Node
5756,688566.3,3371662.7,0.0,0,Network Node
5757,688790.8,3369803.8,0.0,0,Network Node
5758,688212.0,3369383.5,0.0,0,Network Node
5759,689717.2,3369021.6,0.0,0,Network Node
5760,689985.0,3369092.8,0.0,0,Network Node
5761,781729.5,3317095.7,0.0,0,Network Node
5762,700070.5,3347891.0,0.0,0,Network Node
5763,699995.1,3347988.8,0.0,0,Network Node
5764,721262.4,3376838.0,0.0,0,Network Node
5765,721291.3,3376839.2,0.0,0,Network Node
5766,721022.2,3376828.6,0.0,0,Network Node
5767,720890.1,3376825.9,0.0,0,Network Node
5768,699972.7,3348015.9,0.0,0,Network Node
5769,692462.2,3359173.4,0.0,0,Network Node
5770,691925.1,3359879.5,0.0,0,Network Node
5771,693906.5,3357001.8,0.0,0,Network Node
5772,693688.5,3357405.8,0.0,0,Network Node
5773,693662.2,3357456.1,0.0,0,Network Node
5774,694330.6,3356187.8,0.0,0,Network Node
5775,694293.3,3356283.7,0.0,0,Network Node
5776,694399.6,3356026.4,0.0,0,Network Node
5777,694617.9,3356035.5,0.0,0,Network Node
5778,780667.9,3365152.6,0.0,0,Network Node
5779,781134.2,3363437.0,0.0,0,Network Node
5780,693310.3,3357950.2,0.0,0,Network Node
5781,693548.4,3357335.0,0.0,0,Network Node
5782,810447.4,3357318.8,0.0,0,Network Node
5783,700210.3,3342688.2,0.0,0,Network Node
5784,700207.3,3342779.8,0.0,0,Network Node
5785,682265.2,3365368.2,0.0,0,Network Node
5786,682274.9,3365368.3,0.0,0,Network Node
5787,700181.4,3341854.0,0.0,0,Network Node
5788,699839.8,3342104.9,0.0,0,Network Node
5789,701753.9,3341164.9,0.0,0,Network Node
5790,700863.3,3341636.3,0.0,0,Network Node
5791,701712.8,3341119.4,0.0,0,Network Node
5792,701536.6,3341210.8,0.0,0,Network Node
5793,699329.7,3343957.8,0.0,0,Network Node
5794,699374.1,3343959.1,0.0,0,Network Node
5795,701925.0,3340990.9,0.0,0,Network Node
5796,702154.9,3340825.9,0.0,0,Network Node
5797,698145.7,3343928.7,0.0,0,Network Node
5798,698205.9,3343930.1,0.0,0,Network Node
5799,694001.2,3350544.6,0.0,0,Network Node
5800,695099.1,3350371.5,0.0,0,Network Node
5801,698226.0,3343930.6,0.0,0,Network Node
5802,682235.1,3365445.3,0.0,0,Network Node
5803,682283.9,3365401.7,0.0,0,Network Node
5804,700213.1,3342582.4,0.0,0,Network Node
5805,694634.5,3353223.1,0.0,0,Network Node
5806,694675.2,3353347.5,0.0,0,Network Node
5807,695221.3,3353840.1,0.0,0,Network Node
5808,695081.4,3354011.7,0.0,0,Network Node
5809,720827.1,3373717.7,0.0,0,Network Node
5810,721388.7,3373710.4,0.0,0,Network Node
5811,682319.5,3365369.1,0.0,0,Network Node
5812,782437.4,3362717.5,0.0,0,Network Node
5813,693962.5,3350012.9,0.0,0,Network Node
5814,693795.9,3350373.2,0.0,0,Network Node
5815,698607.6,3342871.6,0.0,0,Network Node
5816,698426.5,3343010.2,0.0,0,Network Node
5817,698610.6,3342869.6,0.0,0,Network Node
5818,700228.5,3341822.3,0.0,0,Network Node
5819,700699.7,3344002.8,0.0,0,Network Node
5820,700991.7,3344010.7,0.0,0,Network Node
5821,698567.0,3343938.9,0.0,0,Network Node
5822,698905.3,3343947.3,0.0,0,Network Node
5823,700691.5,3341734.7,0.0,0,Network Node
5824,805925.2,3309078.3,0.0,0,Network Node
5825,808062.3,3309601.8,0.0,0,Network Node
5826,803053.2,3308235.8,0.0,0,Network Node
5827,806940.7,3308320.7,0.0,0,Network Node
5828,779856.1,3366342.9,0.0,0,Network Node
5829,780099.2,3368221.4,0.0,0,Network Node
5830,698607.0,3342792.7,0.0,0,Network Node
5831,698240.3,3343085.9,0.0,0,Network Node
5832,694936.1,3354204.3,0.0,0,Network Node
5833,694924.9,3354234.8,0.0,0,Network Node
5834,779914.9,3365943.0,0.0,0,Network Node
5835,779596.1,3366054.9,0.0,0,Network Node
5836,695587.9,3353397.6,0.0,0,Network Node
5837,695419.0,3353608.8,0.0,0,Network Node
5838,693280.1,3352292.6,0.0,0,Network Node
5839,779509.1,3364153.9,0.0,0,Network Node
5840,779540.1,3364310.9,0.0,0,Network Node
5841,697405.3,3343976.3,0.0,0,Network Node
5842,697296.4,3344236.0,0.0,0,Network Node
5843,700227.7,3341900.8,0.0,0,Network Node
5844,697710.6,3343948.8,0.0,0,Network Node
5845,697819.5,3343541.8,0.0,0,Network Node
5846,697457.9,3343873.1,0.0,0,Network Node
5847,693357.4,3352270.5,0.0,0,Network Node
5848,779662.0,3365624.2,0.0,0,Network Node
5849,779497.8,3364320.0,0.0,0,Network Node
5850,779766.3,3365713.9,0.0,0,Network Node
5851,696941.1,3344719.7,0.0,0,Network Node
5852,696427.9,3345413.7,0.0,0,Network Node
5853,696477.0,3345450.6,0.0,0,Network Node
5854,696260.9,3345751.8,0.0,0,Network Node
5855,697582.7,3350431.8,0.0,0,Network Node
5856,739562.5,3378744.7,0.0,0,Network Node
5857,799481.1,3335265.0,0.0,0,Network Node
5858,697019.2,3344723.5,0.0,0,Network Node
5859,779786.9,3366256.0,0.0,0,Network Node
5860,778013.1,3366633.4,0.0,0,Network Node
5861,779392.0,3364111.2,0.0,0,Network Node
5862,697994.0,3350441.8,0.0,0,Network Node
5863,697359.6,3351243.2,0.0,0,Network Node
5864,736055.8,3369658.7,0.0,0,Network Node
5865,696582.2,3350403.5,0.0,0,Network Node
5866,696734.6,3350406.2,0.0,0,Network Node
5867,780335.8,3365781.7,0.0,0,Network Node
5868,802231.2,3339107.7,0.0,0,Network Node
5869,694766.2,3353596.9,0.0,0,Network Node
5870,694907.7,3353924.6,0.0,0,Network Node
5871,698156.7,3343169.5,0.0,0,Network Node
5872,780363.4,3363856.5,0.0,0,Network Node
5873,780226.7,3363893.4,0.0,0,Network Node
5874,700309.8,3347585.5,0.0,0,Network Node
5875,697882.3,3343583.5,0.0,0,Network Node
5876,697810.1,3343676.0,0.0,0,Network Node
5877,697747.7,3343865.6,0.0,0,Network Node
5878,697769.3,3343919.5,0.0,0,Network Node
5879,702119.2,3341044.2,0.0,0,Network Node
5880,702812.2,3340521.3,0.0,0,Network Node
5881,702011.9,3341028.2,0.0,0,Network Node
5882,702561.9,3340586.2,0.0,0,Network Node
5883,702126.6,3344051.5,0.0,0,Network Node
5884,702324.1,3344057.5,0.0,0,Network Node
5885,697619.9,3343916.5,0.0,0,Network Node
5886,697540.4,3343915.3,0.0,0,Network Node
5887,703913.4,3344139.7,0.0,0,Network Node
5888,700174.3,3343980.7,0.0,0,Network Node
5889,700163.1,3344315.8,0.0,0,Network Node
5890,779464.3,3363767.5,0.0,0,Network Node
5891,779443.2,3363861.9,0.0,0,Network Node
5892,699189.5,3342457.8,0.0,0,Network Node
5893,698976.1,3343949.1,0.0,0,Network Node
5894,699310.9,3343957.4,0.0,0,Network Node
5895,698242.6,3343179.2,0.0,0,Network Node
5896,779392.1,3363232.6,0.0,0,Network Node
5897,779482.2,3363546.1,0.0,0,Network Node
5898,779289.5,3363251.4,0.0,0,Network Node
5899,697893.5,3343922.6,0.0,0,Network Node
5900,698054.1,3343926.5,0.0,0,Network Node
5901,697731.4,3343918.7,0.0,0,Network Node
5902,697762.2,3343919.3,0.0,0,Network Node
5903,779377.5,3363775.9,0.0,0,Network Node
5904,779362.5,3363570.5,0.0,0,Network Node
5906,724287.9,3376055.1,0.0,0,Network Node
5907,721948.3,3376872.8,0.0,0,Network Node
5908,732343.2,3374187.4,0.0,0,Network Node
5909,739551.5,3377218.8,0.0,0,Network Node
5910,739556.7,3377008.7,0.0,0,Network Node
5911,757111.7,3370985.2,0.0,0,Network Node
5912,690691.4,3372087.9,0.0,0,Network Node
5913,691072.3,3372155.3,0.0,0,Network Node
5914,740019.1,3376142.4,0.0,0,Network Node
5915,739623.4,3377010.4,0.0,0,Network Node
5916,690689.1,3371123.2,0.0,0,Network Node
5917,690822.2,3371203.1,0.0,0,Network Node
5918,696450.1,3350398.6,0.0,0,Network Node
5919,764505.5,3375207.5,0.0,0,Network Node
5920,756387.3,3375170.0,0.0,0,Network Node
5921,764510.5,3375103.0,0.0,0,Network Node
5922,748509.2,3374646.5,0.0,0,Network Node
5923,701931.4,3341070.9,0.0,0,Network Node
5924,700664.1,3341751.4,0.0,0,Network Node
5925,696103.8,3350387.2,0.0,0,Network Node
5926,692522.1,3359087.0,0.0,0,Network Node
5927,712655.1,3336716.1,0.0,0,Network Node
5928,712640.1,3336728.7,0.0,0,Network Node
5929,695382.1,3347194.0,0.0,0,Network Node
5930,695357.2,3347242.4,0.0,0,Network Node
5931,701911.4,3341005.6,0.0,0,Network Node
5932,694941.3,3348053.6,0.0,0,Network Node
5933,735754.1,3369367.3,0.0,0,Network Node
5934,739405.7,3377338.9,0.0,0,Network Node
5935,733518.1,3377183.2,0.0,0,Network Node
5936,700226.9,3342053.4,0.0,0,Network Node
5937,700277.1,3341805.6,0.0,0,Network Node
5938,682555.7,3365240.0,0.0,0,Network Node
5939,682339.3,3365535.7,0.0,0,Network Node
5940,695388.6,3347181.5,0.0,0,Network Node
5941,700199.2,3343023.3,0.0,0,Network Node
5942,700180.1,3343753.0,0.0,0,Network Node
5943,700617.0,3341689.6,0.0,0,Network Node
5944,697794.8,3343920.1,0.0,0,Network Node
5947,704029.4,3339958.4,0.0,0,Network Node
5948,700731.2,3341628.3,0.0,0,Network Node
5949,700653.6,3341668.6,0.0,0,Network Node
5951,700524.6,3343994.6,0.0,0,Network Node
5952,699267.7,3342492.6,0.0,0,Network Node
5953,731000.5,3377149.9,0.0,0,Network Node
5954,693684.7,3350343.3,0.0,0,Network Node
5955,702145.4,3345634.5,0.0,0,Network Node
5956,779735.6,3363800.1,0.0,0,Network Node
5957,697444.6,3343908.5,0.0,0,Network Node
5958,773122.4,3367504.9,0.0,0,Network Node
5959,773138.3,3367037.0,0.0,0,Network Node
5960,682605.4,3370851.1,0.0,0,Network Node
5961,735540.3,3369096.3,0.0,0,Network Node
5962,694762.3,3353586.5,0.0,0,Network Node
5963,740330.3,3375690.1,0.0,0,Network Node
5964,719298.0,3376785.6,0.0,0,Network Node
5965,720169.0,3376807.6,0.0,0,Network Node
5966,779415.3,3363537.0,0.0,0,Network Node
5967,779355.2,3362959.0,0.0,0,Network Node
5968,779364.9,3363076.9,0.0,0,Network Node
5969,779325.4,3362715.2,0.0,0,Network Node
5970,779330.4,3363098.4,0.0,0,Network Node
5971,716120.8,3375893.5,0.0,0,Network Node
5972,716125.5,3375789.4,0.0,0,Network Node
5973,705101.5,3340758.7,0.0,0,Network Node
5974,704831.0,3340352.5,0.0,0,Network Node
5975,716743.7,3376718.0,0.0,0,Network Node
5976,716092.3,3376519.2,0.0,0,Network Node
5977,716125.8,3375772.6,0.0,0,Network Node
5978,716202.9,3376699.3,0.0,0,Network Node
5979,715959.7,3376689.3,0.0,0,Network Node
5980,716088.6,3376699.5,0.0,0,Network Node
5981,687967.5,3368525.4,0.0,0,Network Node
5982,688445.7,3368655.7,0.0,0,Network Node
5983,686732.0,3367911.8,0.0,0,Network Node
5984,687734.5,3369220.0,0.0,0,Network Node
5985,687782.1,3369243.0,0.0,0,Network Node
5986,688608.2,3368702.9,0.0,0,Network Node
5987,716139.1,3375373.1,0.0,0,Network Node
5988,719117.0,3376782.0,0.0,0,Network Node
5989,698203.3,3350185.0,0.0,0,Network Node
5990,721452.3,3376849.4,0.0,0,Network Node
5991,721885.7,3376871.0,0.0,0,Network Node
5992,732657.3,3374056.4,0.0,0,Network Node
5993,697752.5,3350435.9,0.0,0,Network Node
5994,702570.1,3340584.8,0.0,0,Network Node
5995,799450.7,3360010.6,0.0,0,Network Node
5996,687191.8,3371397.6,0.0,0,Network Node
5997,711439.2,3373305.0,0.0,0,Network Node
5998,711545.9,3373307.1,0.0,0,Network Node
5999,700079.0,3347566.1,0.0,0,Network Node
6000,700083.1,3347619.5,0.0,0,Network Node
6001,709495.7,3376325.5,0.0,0,Network Node
6002,709556.1,3376333.3,0.0,0,Network Node
6003,709662.3,3376358.2,0.0,0,Network Node
6004,712163.9,3376584.5,0.0,0,Network Node
6005,712643.3,3376600.3,0.0,0,Network Node
6006,710179.8,3376447.4,0.0,0,Network Node
6007,710376.3,3376481.3,0.0,0,Network Node
6008,700598.1,3347232.6,0.0,0,Network Node
6009,709989.0,3376414.6,0.0,0,Network Node
6010,741155.8,3374530.3,0.0,0,Network Node
6011,741108.5,3374444.4,0.0,0,Network Node
6012,763085.2,3322676.5,0.0,0,Network Node
6013,763533.7,3322731.6,0.0,0,Network Node
6014,715802.6,3336812.1,0.0,0,Network Node
6015,700601.5,3343998.2,0.0,0,Network Node
6016,701367.5,3344022.5,0.0,0,Network Node
6017,720314.8,3335357.4,0.0,0,Network Node
6018,718426.6,3335959.2,0.0,0,Network Node
6019,697167.6,3351465.8,0.0,0,Network Node
6020,709555.3,3338190.6,0.0,0,Network Node
6021,708210.1,3338586.0,0.0,0,Network Node
6022,693743.4,3350326.5,0.0,0,Network Node
6023,693747.6,3350240.2,0.0,0,Network Node
6024,693718.7,3350288.0,0.0,0,Network Node
6025,723236.1,3335155.1,0.0,0,Network Node
6026,723413.7,3335142.8,0.0,0,Network Node
6027,682302.4,3365446.4,0.0,0,Network Node
6028,785323.0,3367694.3,0.0,0,Network Node
6029,731420.9,3377130.0,0.0,0,Network Node
6030,789336.7,3366648.7,0.0,0,Network Node
6031,732545.1,3374476.1,0.0,0,Network Node
6032,731041.6,3377149.4,0.0,0,Network Node
6033,731078.7,3377149.1,0.0,0,Network Node
6034,731064.5,3377149.3,0.0,0,Network Node
6035,693844.9,3350473.2,0.0,0,Network Node
6036,787586.9,3366277.2,0.0,0,Network Node
6037,739964.9,3376096.1,0.0,0,Network Node
6038,731347.0,3377132.7,0.0,0,Network Node
6039,703138.5,3340350.6,0.0,0,Network Node
6040,683706.4,3367099.9,0.0,0,Network Node
6041,683669.2,3367021.7,0.0,0,Network Node
6042,703517.9,3340148.5,0.0,0,Network Node
6043,703973.3,3339987.2,0.0,0,Network Node
6044,695408.8,3353608.6,0.0,0,Network Node
6045,798259.2,3367730.3,0.0,0,Network Node
6046,798367.5,3366355.2,0.0,0,Network Node
6047,716858.2,3373497.5,0.0,0,Network Node
6048,711486.6,3376560.1,0.0,0,Network Node
6049,711954.3,3376576.9,0.0,0,Network Node
6050,715839.6,3376683.9,0.0,0,Network Node
6051,715740.5,3376682.0,0.0,0,Network Node
6052,693064.1,3358313.8,0.0,0,Network Node
6053,692951.6,3358474.3,0.0,0,Network Node
6054,693780.5,3357235.3,0.0,0,Network Node
6055,710376.0,3376518.3,0.0,0,Network Node
6056,710112.0,3376435.8,0.0,0,Network Node
6057,808643.7,3350767.3,0.0,0,Network Node
6058,683655.7,3366688.8,0.0,0,Network Node
6059,685605.8,3366167.6,0.0,0,Network Node
6060,685644.8,3366135.0,0.0,0,Network Node
6061,685728.2,3366016.8,0.0,0,Network Node
6062,806399.6,3347981.8,0.0,0,Network Node
6063,807707.6,3349148.9,0.0,0,Network Node
6064,685221.6,3368362.6,0.0,0,Network Node
6065,685375.1,3368414.3,0.0,0,Network Node
6066,714430.2,3376651.5,0.0,0,Network Node
6067,714394.1,3376650.8,0.0,0,Network Node
6068,714783.3,3376661.0,0.0,0,Network Node
6069,714280.4,3376648.6,0.0,0,Network Node
6070,716189.2,3376699.4,0.0,0,Network Node
6071,705066.8,3343162.4,0.0,0,Network Node
6072,805743.4,3347163.9,0.0,0,Network Node
6073,685623.5,3365691.1,0.0,0,Network Node
6074,803690.5,3340626.7,0.0,0,Network Node
6075,805872.4,3343394.7,0.0,0,Network Node
6076,805816.3,3343427.3,0.0,0,Network Node
6077,808504.3,3346524.0,0.0,0,Network Node
6078,813520.2,3357274.7,0.0,0,Network Node
6079,813564.3,3357627.8,0.0,0,Network Node
6080,689255.7,3370189.5,0.0,0,Network Node
6081,704167.7,3343922.0,0.0,0,Network Node
6082,813355.4,3357474.3,0.0,0,Network Node
6083,809971.8,3355381.0,0.0,0,Network Node
6084,702553.6,3344061.7,0.0,0,Network Node
6085,702932.1,3344070.7,0.0,0,Network Node
6086,813330.0,3357069.6,0.0,0,Network Node
6087,814154.7,3357066.0,0.0,0,Network Node
6088,813140.0,3356550.0,0.0,0,Network Node
6089,700119.7,3346017.2,0.0,0,Network Node
6090,700123.5,3346090.9,0.0,0,Network Node
6091,705015.8,3343205.8,0.0,0,Network Node
6092,704961.6,3343251.9,0.0,0,Network Node
6093,700104.9,3346550.4,0.0,0,Network Node
6094,700105.5,3346799.3,0.0,0,Network Node
6095,700110.1,3346405.7,0.0,0,Network Node
6096,709771.0,3338127.2,0.0,0,Network Node
6097,711832.2,3337454.4,0.0,0,Network Node
6098,710946.3,3337890.0,0.0,0,Network Node
6099,710206.7,3338785.5,0.0,0,Network Node
6100,705930.5,3339256.5,0.0,0,Network Node
6101,810627.6,3357695.2,0.0,0,Network Node
6102,810605.4,3357643.0,0.0,0,Network Node
6103,810645.1,3357728.0,0.0,0,Network Node
6104,810651.1,3357756.7,0.0,0,Network Node
6105,687362.4,3369069.4,0.0,0,Network Node
6106,687386.6,3369079.2,0.0,0,Network Node
6107,700098.0,3347215.9,0.0,0,Network Node
6108,700088.0,3347489.9,0.0,0,Network Node
6109,687171.5,3368999.6,0.0,0,Network Node
6110,687288.8,3369042.5,0.0,0,Network Node
6111,700107.3,3346484.3,0.0,0,Network Node
6112,810595.3,3357724.8,0.0,0,Network Node
6113,810617.7,3357729.9,0.0,0,Network Node
6114,686908.2,3368108.1,0.0,0,Network Node
6115,704351.2,3339663.2,0.0,0,Network Node
6116,683750.2,3369052.0,0.0,0,Network Node
6117,683042.5,3370570.1,0.0,0,Network Node
6118,683817.9,3367323.6,0.0,0,Network Node
6119,681301.6,3366671.5,0.0,0,Network Node
6120,681446.0,3366651.7,0.0,0,Network Node
6121,795511.2,3316723.9,0.0,0,Network Node
6122,813460.5,3357062.5,0.0,0,Network Node
6123,682562.9,3366526.3,0.0,0,Network Node
6124,682633.1,3366350.0,0.0,0,Network Node
6125,681148.9,3366535.7,0.0,0,Network Node
6126,680684.9,3366772.1,0.0,0,Network Node
6127,701910.2,3345834.2,0.0,0,Network Node
6128,701895.6,3345863.8,0.0,0,Network Node
6129,680700.5,3366769.2,0.0,0,Network Node
6130,681364.0,3366384.2,0.0,0,Network Node
6131,681481.3,3366264.2,0.0,0,Network Node
6132,810134.5,3354726.8,0.0,0,Network Node
6133,695451.8,3372838.0,0.0,0,Network Node
6134,695480.0,3372871.8,0.0,0,Network Node
6135,695901.5,3370805.8,0.0,0,Network Node
6136,694946.4,3370500.3,0.0,0,Network Node
6137,683340.3,3366583.7,0.0,0,Network Node
6138,682506.6,3371015.7,0.0,0,Network Node
6139,704641.0,3339938.6,0.0,0,Network Node
6140,681160.6,3366480.6,0.0,0,Network Node
6141,681187.3,3366680.6,0.0,0,Network Node
6142,681756.5,3366627.5,0.0,0,Network Node
6143,682427.9,3366557.3,0.0,0,Network Node
6144,812369.3,3357594.5,0.0,0,Network Node
6145,810458.2,3357572.1,0.0,0,Network Node
6146,683923.3,3370740.3,0.0,0,Network Node
6147,684220.1,3370800.7,0.0,0,Network Node
6149,814426.1,3357717.2,0.0,0,Network Node
6150,681599.9,3366643.2,0.0,0,Network Node
6151,681186.1,3366680.6,0.0,0,Network Node
6152,710528.5,3338515.2,0.0,0,Network Node
6153,810571.3,3357742.4,0.0,0,Network Node
6154,812294.2,3357512.6,0.0,0,Network Node
6155,812804.0,3357380.8,0.0,0,Network Node
6156,813720.9,3358323.0,0.0,0,Network Node
6157,812888.7,3357426.9,0.0,0,Network Node
6158,695584.3,3350375.2,0.0,0,Network Node
6159,695909.9,3350383.2,0.0,0,Network Node
6160,816406.4,3356429.8,0.0,0,Network Node
6161,700098.4,3346911.1,0.0,0,Network Node
6162,813498.6,3361590.2,0.0,0,Network Node
6163,815631.3,3355406.0,0.0,0,Network Node
6164,711782.4,3337721.8,0.0,0,Network Node
6165,820382.0,3349039.4,0.0,0,Network Node
6166,819738.4,3348704.2,0.0,0,Network Node
6167,683009.7,3370237.0,0.0,0,Network Node
6168,817557.0,3350212.7,0.0,0,Network Node
6169,817650.9,3349781.8,0.0,0,Network Node
6170,681150.1,3366535.9,0.0,0,Network Node
6171,818505.6,3348795.4,0.0,0,Network Node
6172,683493.6,3369457.9,0.0,0,Network Node
6174,811435.3,3350805.6,0.0,0,Network Node
6175,711368.7,3337821.9,0.0,0,Network Node
6176,685518.6,3368450.1,0.0,0,Network Node
6177,685595.1,3368473.5,0.0,0,Network Node
6178,682703.7,3370719.7,0.0,0,Network Node
6179,683640.0,3366477.9,0.0,0,Network Node
6180,683426.4,3366607.3,0.0,0,Network Node
6181,685719.2,3368520.0,0.0,0,Network Node
6182,685683.9,3367776.6,0.0,0,Network Node
6183,685942.4,3367836.5,0.0,0,Network Node
6184,685461.2,3368438.0,0.0,0,Network Node
6185,685112.1,3368323.8,0.0,0,Network Node
6186,685520.5,3367691.8,0.0,0,Network Node
6187,711535.1,3337736.3,0.0,0,Network Node
6188,682068.4,3365642.0,0.0,0,Network Node
6189,812593.9,3354809.2,0.0,0,Network Node
6190,703434.2,3344087.8,0.0,0,Network Node
6191,681664.4,3366636.7,0.0,0,Network Node
6192,703651.9,3344094.2,0.0,0,Network Node
6193,682743.4,3366651.3,0.0,0,Network Node
6194,705261.2,3340929.0,0.0,0,Network Node
6195,700094.5,3347171.5,0.0,0,Network Node
6197,810424.6,3357317.9,0.0,0,Network Node
6198,682931.0,3370346.5,0.0,0,Network Node
6199,682980.1,3370280.8,0.0,0,Network Node
6200,682862.1,3370445.1,0.0,0,Network Node
6201,798352.9,3365987.1,0.0,0,Network Node
6202,766357.7,3319728.3,0.0,0,Network Node
6203,766358.0,3319716.0,0.0,0,Network Node
6204,732108.9,3375511.2,0.0,0,Network Node
6205,701773.7,3344037.5,0.0,0,Network Node
6206,803676.6,3340649.7,0.0,0,Network Node
6207,697807.4,3343740.4,0.0,0,Network Node
6208,796016.3,3329424.2,0.0,0,Network Node
6209,791904.6,3318729.6,0.0,0,Network Node
6210,812086.7,3306835.3,0.0,0,Network Node
6211,794567.3,3330004.2,0.0,0,Network Node
6212,785129.7,3324711.5,0.0,0,Network Node
6213,776961.1,3343901.4,0.0,0,Network Node
6214,802811.2,3339831.4,0.0,0,Network Node
6215,782828.1,3308080.3,0.0,0,Network Node
6216,782853.1,3307982.9,0.0,0,Network Node
6217,785462.7,3320153.6,0.0,0,Network Node
6218,783777.0,3318926.8,0.0,0,Network Node
6219,717577.5,3376747.6,0.0,0,Network Node
6220,785826.6,3323194.5,0.0,0,Network Node
6221,785486.1,3323028.0,0.0,0,Network Node
6222,688643.0,3371675.1,0.0,0,Network Node
6223,698174.2,3350447.6,0.0,0,Network Node
6224,782889.9,3320988.9,0.0,0,Network Node
6225,779846.7,3320321.5,0.0,0,Network Node
6226,778402.7,3324996.0,0.0,0,Network Node
6227,779544.9,3320660.1,0.0,0,Network Node
6228,779744.1,3318101.9,0.0,0,Network Node
6229,802690.8,3339923.4,0.0,0,Network Node
6230,802844.8,3339907.5,0.0,0,Network Node
6231,782617.5,3317758.5,0.0,0,Network Node
6232,802994.8,3340745.0,0.0,0,Network Node
6233,745236.6,3377846.3,0.0,0,Network Node
6234,751364.1,3378554.7,0.0,0,Network Node
6235,826450.5,3350280.8,0.0,0,Network Node
6236,770676.1,3322416.4,0.0,0,Network Node
6237,804024.9,3343789.6,0.0,0,Network Node
6238,823292.7,3357062.2,0.0,0,Network Node
6239,784517.5,3368066.4,0.0,0,Network Node
6240,784573.1,3368120.0,0.0,0,Network Node
6241,814148.3,3366516.0,0.0,0,Network Node
6242,816759.4,3373788.6,0.0,0,Network Node
6243,808851.4,3369314.4,0.0,0,Network Node
6244,706393.9,3341721.8,0.0,0,Network Node
6245,778135.8,3315831.9,0.0,0,Network Node
6246,777954.9,3315443.1,0.0,0,Network Node
6247,706533.4,3341832.1,0.0,0,Network Node
6248,706311.3,3341679.0,0.0,0,Network Node
6249,775766.8,3317562.2,0.0,0,Network Node
6250,777051.7,3320376.2,0.0,0,Network Node
6251,771972.2,3315651.8,0.0,0,Network Node
6252,775133.6,3316859.0,0.0,0,Network Node
6253,775634.2,3314143.7,0.0,0,Network Node
6254,769751.0,3315487.3,0.0,0,Network Node
6255,767874.3,3319667.2,0.0,0,Network Node
6256,767874.3,3319648.4,0.0,0,Network Node
6257,766526.5,3322132.9,0.0,0,Network Node
6258,772678.0,3367120.2,0.0,0,Network Node
6259,689417.1,3361432.3,0.0,0,Network Node
6260,689613.7,3361165.8,0.0,0,Network Node
6261,755969.1,3375134.1,0.0,0,Network Node
6262,817173.0,3374462.2,0.0,0,Network Node
6263,814220.9,3366810.5,0.0,0,Network Node
6264,706237.3,3342169.5,0.0,0,Network Node
6265,772888.3,3367501.4,0.0,0,Network Node
6266,775443.1,3313897.8,0.0,0,Network Node
6267,774787.2,3310330.0,0.0,0,Network Node
6268,774784.6,3310322.7,0.0,0,Network Node
6269,776608.8,3309684.5,0.0,0,Network Node
6270,776597.4,3309659.3,0.0,0,Network Node
6271,779177.8,3311644.4,0.0,0,Network Node
6272,779746.8,3311096.3,0.0,0,Network Node
6273,781188.2,3310794.1,0.0,0,Network Node
6274,780078.1,3310195.0,0.0,0,Network Node
6275,780105.8,3310208.5,0.0,0,Network Node
6276,780227.9,3308828.9,0.0,0,Network Node
6277,780261.5,3308823.4,0.0,0,Network Node
6278,711345.1,3373305.7,0.0,0,Network Node
6279,702644.7,3374467.0,0.0,0,Network Node
6280,702510.7,3374442.3,0.0,0,Network Node
6281,782264.4,3306706.7,0.0,0,Network Node
6282,782342.4,3305990.1,0.0,0,Network Node
6283,782059.3,3307313.8,0.0,0,Network Node
6284,790314.0,3312647.6,0.0,0,Network Node
6285,789055.6,3315597.7,0.0,0,Network Node
6286,792655.9,3313767.8,0.0,0,Network Node
6287,784712.0,3315483.3,0.0,0,Network Node
6288,784718.7,3315417.5,0.0,0,Network Node
6289,794202.8,3368135.9,0.0,0,Network Node
6290,785270.0,3313457.5,0.0,0,Network Node
6291,783465.6,3313508.4,0.0,0,Network Node
6292,782550.2,3312447.7,0.0,0,Network Node
6293,783945.2,3312173.8,0.0,0,Network Node
6294,782107.6,3312293.1,0.0,0,Network Node
6295,785831.2,3305375.2,0.0,0,Network Node
6296,783038.5,3308496.6,0.0,0,Network Node
6297,783062.5,3308499.0,0.0,0,Network Node
6298,782582.5,3311336.9,0.0,0,Network Node
6299,782913.6,3311438.8,0.0,0,Network Node
6300,783401.4,3305126.8,0.0,0,Network Node
6301,798650.3,3368678.3,0.0,0,Network Node
6302,711364.7,3373085.1,0.0,0,Network Node
6303,774142.8,3310552.4,0.0,0,Network Node
6304,774148.9,3310563.5,0.0,0,Network Node
6305,695307.8,3353716.0,0.0,0,Network Node
6306,740273.2,3375657.4,0.0,0,Network Node
6307,813314.2,3357222.1,0.0,0,Network Node
6308,813634.8,3357114.5,0.0,0,Network Node
6309,781857.6,3311085.6,0.0,0,Network Node
6310,781882.5,3311008.3,0.0,0,Network Node
6311,706977.2,3341467.7,0.0,0,Network Node
6312,706004.8,3341539.5,0.0,0,Network Node
6313,705952.3,3341503.7,0.0,0,Network Node
6314,747510.6,3308213.2,0.0,0,Network Node
6315,747082.2,3307871.5,0.0,0,Network Node
