SIGNAL,TIMING,TYPE,CYCLE,OFFSET,PHASES
PHASE,BARRIER,RING,POSITION,MIN_GREEN,MAX_GREEN,EXTENSION,YELLOW,ALL_RED
3928,1,TIMED,60,58,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3929,1,TIMED,60,44,3
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
3930,1,TIMED,60,19,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3934,1,TIMED,60,31,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3935,1,TIMED,60,43,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3939,1,TIMED,60,24,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3940,1,TIMED,60,35,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3941,1,TIMED,60,31,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3943,1,TIMED,60,53,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3944,1,TIMED,60,41,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3945,1,TIMED,60,44,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3946,1,TIMED,60,22,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3947,1,TIMED,60,38,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3950,1,TIMED,60,32,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3951,1,TIMED,60,59,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3952,1,TIMED,60,59,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3953,1,TIMED,60,47,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3957,1,TIMED,60,48,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3958,1,TIMED,60,42,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3965,1,TIMED,60,17,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3978,1,TIMED,60,14,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3981,1,TIMED,60,54,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3982,1,TIMED,60,45,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3984,1,TIMED,60,29,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3985,1,TIMED,60,0,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3995,1,TIMED,60,0,3
1,1,1,1,17,17,0,3,1
2,1,1,2,18,18,0,0,0
3,1,1,3,17,17,0,3,1
4004,1,TIMED,60,18,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
4005,1,TIMED,60,53,2
1,1,1,1,22,22,0,0,0
2,1,1,2,34,34,0,3,1
4013,1,TIMED,60,40,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4015,1,TIMED,60,6,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4017,1,TIMED,60,5,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4018,1,TIMED,60,39,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
4024,1,TIMED,60,38,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4029,1,TIMED,60,22,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4030,1,TIMED,60,46,3
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
4036,1,TIMED,60,15,4
1,1,1,1,7,7,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,14,14,0,0,0
4,1,1,4,14,14,0,3,1
4044,1,TIMED,60,1,3
1,1,1,1,26,26,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,13,13,0,3,1
4046,1,TIMED,60,54,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
4047,1,TIMED,60,14,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4049,1,TIMED,60,2,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4060,1,TIMED,60,49,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4129,1,TIMED,60,27,2
1,1,1,1,16,16,0,0,0
2,1,1,2,40,40,0,3,1
4156,1,TIMED,60,5,4
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4157,1,TIMED,60,27,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
4159,1,TIMED,60,21,4
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4163,1,TIMED,60,44,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4172,1,TIMED,60,45,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4173,1,TIMED,60,23,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4174,1,TIMED,60,2,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4175,1,TIMED,60,38,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
4176,1,TIMED,60,46,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4177,1,TIMED,60,38,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4178,1,TIMED,60,3,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
4181,1,TIMED,60,46,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4185,1,TIMED,60,0,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4192,1,TIMED,60,30,3
1,1,1,1,16,16,0,3,1
2,1,1,2,16,16,0,3,1
3,1,1,3,16,16,0,3,1
4200,1,TIMED,60,35,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4201,1,TIMED,60,10,2
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
4205,1,TIMED,60,34,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
4209,1,TIMED,60,18,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4211,1,TIMED,60,34,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4213,1,TIMED,60,30,5
1,1,1,1,10,10,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,7,7,0,3,1
4,1,1,4,5,5,0,0,0
5,1,1,5,13,13,0,3,1
4216,1,TIMED,60,6,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4221,1,TIMED,60,17,3
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
4230,1,TIMED,60,44,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4238,1,TIMED,60,47,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4242,1,TIMED,60,17,4
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4244,1,TIMED,60,10,4
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,8,8,0,0,0
4,1,1,4,9,9,0,3,1
4250,1,TIMED,60,31,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4254,1,TIMED,60,15,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4257,1,TIMED,60,58,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4258,1,TIMED,60,34,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4262,1,TIMED,60,46,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4263,1,TIMED,60,55,4
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4265,1,TIMED,60,41,4
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
4267,1,TIMED,60,35,3
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
4268,1,TIMED,60,0,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4281,1,TIMED,60,11,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4284,1,TIMED,60,7,3
1,1,1,1,31,31,0,3,1
2,1,1,2,11,11,0,0,0
3,1,1,3,10,10,0,3,1
4291,1,TIMED,60,54,3
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
4292,1,TIMED,60,14,3
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
4294,1,TIMED,60,47,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4296,1,TIMED,60,4,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4297,1,TIMED,60,29,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4298,1,TIMED,60,46,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4301,1,TIMED,60,0,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4303,1,TIMED,60,39,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4309,1,TIMED,60,20,4
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4310,1,TIMED,60,39,4
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,15,15,0,0,0
4,1,1,4,7,7,0,3,1
4312,1,TIMED,60,0,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4315,1,TIMED,60,27,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4325,1,TIMED,60,48,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4326,1,TIMED,60,16,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4334,1,TIMED,60,43,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4335,1,TIMED,60,15,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4336,1,TIMED,60,50,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4338,1,TIMED,60,4,3
1,1,1,1,5,5,0,3,1
2,1,1,2,31,31,0,0,0
3,1,1,3,16,16,0,3,1
4340,1,TIMED,60,54,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4342,1,TIMED,60,28,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4346,1,TIMED,60,1,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4349,1,TIMED,60,28,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4350,1,TIMED,60,18,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4353,1,TIMED,60,33,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4359,1,TIMED,60,38,4
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4363,1,TIMED,60,49,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
4364,1,TIMED,60,49,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4365,1,TIMED,60,42,3
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,31,31,0,3,1
4368,1,TIMED,60,31,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4378,1,TIMED,60,41,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4379,1,TIMED,60,7,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4380,1,TIMED,60,34,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4382,1,TIMED,60,0,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4388,1,TIMED,60,8,3
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,31,31,0,3,1
4393,1,TIMED,60,33,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4398,1,TIMED,60,51,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4399,1,TIMED,60,25,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4402,1,TIMED,60,46,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4403,1,TIMED,60,51,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4404,1,TIMED,60,4,3
1,1,1,1,11,11,0,3,1
2,1,1,2,5,5,0,3,1
3,1,1,3,32,32,0,3,1
4405,1,TIMED,60,30,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4412,1,TIMED,60,22,3
1,1,1,1,9,9,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,26,26,0,3,1
4416,1,TIMED,60,7,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4417,1,TIMED,60,2,3
1,1,1,1,24,24,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,5,5,0,3,1
4419,1,TIMED,60,14,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4428,1,TIMED,60,23,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4429,1,TIMED,60,33,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4431,1,TIMED,60,27,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4432,1,TIMED,60,17,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4433,1,TIMED,60,3,3
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,31,31,0,3,1
4445,1,TIMED,60,41,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4446,1,TIMED,60,35,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4447,1,TIMED,60,4,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4461,1,TIMED,60,33,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4462,1,TIMED,60,41,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4466,1,TIMED,60,36,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4467,1,TIMED,60,45,3
1,1,1,1,13,13,0,3,1
2,1,1,2,5,5,0,3,1
3,1,1,3,30,30,0,3,1
4471,1,TIMED,60,56,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4477,1,TIMED,60,23,3
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
4484,1,TIMED,60,28,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4487,1,TIMED,60,0,3
1,1,1,1,12,12,0,3,1
2,1,1,2,30,30,0,3,1
3,1,1,3,6,6,0,3,1
4488,1,TIMED,60,59,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4490,1,TIMED,60,8,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4494,1,TIMED,60,12,3
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
4498,1,TIMED,60,42,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
4502,1,TIMED,60,21,3
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,21,21,0,3,1
4512,1,TIMED,60,34,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4519,1,TIMED,60,47,3
1,1,1,1,13,13,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,13,13,0,3,1
4522,1,TIMED,60,6,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4527,1,TIMED,60,51,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4562,1,TIMED,60,11,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4565,1,TIMED,60,21,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4567,1,TIMED,60,48,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4602,1,TIMED,60,33,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
4603,1,TIMED,60,1,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
4616,1,TIMED,60,6,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4617,1,TIMED,60,56,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4645,1,TIMED,60,37,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4646,1,TIMED,60,29,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4675,1,TIMED,60,49,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4680,1,TIMED,60,36,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
4682,1,TIMED,60,12,3
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
4685,1,TIMED,60,59,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4689,1,TIMED,60,20,3
1,1,1,1,13,13,0,3,1
2,1,1,2,26,26,0,0,0
3,1,1,3,13,13,0,3,1
4691,1,TIMED,60,42,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
4692,1,TIMED,60,49,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
4693,1,TIMED,60,16,3
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,21,21,0,3,1
4694,1,TIMED,60,34,3
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,17,17,0,3,1
4697,1,TIMED,60,54,4
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4703,1,TIMED,60,43,5
1,1,1,1,11,11,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
5,1,1,5,5,5,0,3,1
4704,1,TIMED,60,7,3
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
4706,1,TIMED,60,11,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4711,1,TIMED,60,18,3
1,1,1,1,16,16,0,0,0
2,1,1,2,24,24,0,3,1
3,1,1,3,12,12,0,3,1
4712,1,TIMED,60,42,3
1,1,1,1,12,12,0,3,1
2,1,1,2,16,16,0,0,0
3,1,1,3,24,24,0,3,1
4714,1,TIMED,60,51,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4716,1,TIMED,60,42,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4717,1,TIMED,60,54,2
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4718,1,TIMED,60,17,3
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4720,1,TIMED,60,18,4
1,1,1,1,9,9,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,9,9,0,0,0
4,1,1,4,26,26,0,3,1
4721,1,TIMED,60,38,3
1,1,1,1,24,24,0,3,1
2,1,1,2,7,7,0,0,0
3,1,1,3,21,21,0,3,1
4723,1,TIMED,60,21,3
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4724,1,TIMED,60,13,3
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4726,1,TIMED,60,38,3
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4727,1,TIMED,60,43,3
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4728,1,TIMED,60,25,3
1,1,1,1,21,21,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,18,18,0,3,1
4729,1,TIMED,60,39,3
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,21,21,0,3,1
4730,1,TIMED,60,9,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
4733,1,TIMED,60,47,2
1,1,1,1,10,10,0,3,1
2,1,1,2,42,42,0,3,1
4734,1,TIMED,60,36,3
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
4735,1,TIMED,60,0,2
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
4736,1,TIMED,60,20,2
1,1,1,1,10,10,0,3,1
2,1,1,2,42,42,0,3,1
4737,1,TIMED,60,25,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
4738,1,TIMED,60,19,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4741,1,TIMED,60,36,3
1,1,1,1,5,5,0,3,1
2,1,1,2,23,23,0,0,0
3,1,1,3,24,24,0,3,1
4742,1,TIMED,60,17,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
4744,1,TIMED,60,25,2
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4745,1,TIMED,60,2,3
1,1,1,1,30,30,0,3,1
2,1,1,2,5,5,0,3,1
3,1,1,3,13,13,0,3,1
4747,1,TIMED,60,16,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
4748,1,TIMED,60,56,3
1,1,1,1,5,5,0,3,1
2,1,1,2,18,18,0,3,1
3,1,1,3,25,25,0,3,1
4749,1,TIMED,60,22,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4750,1,TIMED,60,3,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4751,1,TIMED,60,16,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
4752,1,TIMED,60,31,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4753,1,TIMED,60,53,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
4754,1,TIMED,60,2,3
1,1,1,1,12,12,0,0,0
2,1,1,2,12,12,0,3,1
3,1,1,3,28,28,0,3,1
4755,1,TIMED,60,9,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
4757,1,TIMED,60,40,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
4759,1,TIMED,60,15,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
4760,1,TIMED,60,23,3
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
4762,1,TIMED,60,19,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
4764,1,TIMED,60,53,2
1,1,1,1,7,7,0,3,1
2,1,1,2,45,45,0,3,1
4768,1,TIMED,60,45,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
4769,1,TIMED,60,17,2
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4771,1,TIMED,60,10,3
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
4772,1,TIMED,60,19,2
1,1,1,1,13,13,0,3,1
2,1,1,2,39,39,0,3,1
4785,1,TIMED,60,42,3
