LINK,POINTS
X_COORD,Y_COORD
786654.2,3320379.9
7721,4
785755.5,3323372.0
785769.3,3323329.1
785789.9,3323274.7
785802.1,3323252.7
7722,1
785367.0,3323261.8
7738,2
779949.5,3324859.2
780036.3,3324566.2
7739,1
780963.2,3325257.9
7742,2
781969.3,3325104.9
782054.2,3324889.5
7743,1
781471.6,3325033.1
7748,3
780649.5,3323703.7
780824.6,3323622.7
780976.7,3323595.5
7752,1
781465.1,3322543.5
7754,1
782424.1,3320946.6
7755,2
782029.8,3320496.6
782009.5,3320371.2
7809,2
778743.9,3322216.8
778853.0,3322204.1
7813,1
780998.6,3321319.5
7815,2
779717.0,3321512.2
779624.6,3321455.5
7820,1
778569.1,3319878.8
7825,1
779544.4,3317777.2
7827,1
779797.2,3318180.2
7836,1
783367.3,3316712.9
7837,1
783313.6,3316543.4
7869,1
783250.9,3314886.9
7875,1
782520.7,3313765.0
7881,1
781512.7,3314653.0
7908,1
779210.4,3315082.4
7919,1
780225.2,3316451.6
7921,1
780611.6,3316770.1
7924,2
779661.5,3316762.5
779593.5,3316712.6
7936,1
778235.7,3316674.7
7937,1
776904.3,3316789.6
7941,4
777673.8,3319594.6
777537.6,3319599.8
777393.0,3319622.0
777344.3,3319646.6
7942,2
777650.2,3320017.1
778357.3,3320158.3
7943,1
778011.8,3315904.0
7944,1
777683.8,3315608.8
7945,1
778378.2,3315691.0
7946,2
778268.1,3315281.0
778033.1,3315395.3
7960,1
777206.7,3313953.3
7961,1
777812.8,3313097.7
7967,3
779219.8,3313944.1
779024.0,3313945.1
778806.0,3313949.7
7982,1
774692.0,3317752.6
7984,2
777100.4,3320273.6
777174.5,3320155.0
7985,3
776928.6,3320773.7
776973.5,3320679.6
777015.0,3320491.4
7986,24
776166.2,3319148.5
776278.4,3319133.7
776331.9,3319118.9
776393.6,3319102.2
776606.8,3319018.6
776637.8,3318992.3
776657.5,3318975.2
776683.6,3318967.3
776713.2,3318977.1
776742.9,3318999.1
776776.3,3319020.5
776788.5,3319038.5
776806.6,3319063.0
776834.6,3319098.5
776848.3,3319105.4
777085.7,3319096.2
777125.2,3319097.7
777139.7,3319106.1
777146.5,3319115.3
777154.6,3319134.6
777155.7,3319153.5
777146.8,3319163.7
777133.1,3319168.9
777097.5,3319174.6
7990,3
772134.2,3315769.4
772373.4,3315939.1
772841.6,3316384.6
7992,7
774278.8,3316406.5
774384.9,3316490.8
774534.1,3316587.6
774650.6,3316695.5
774789.4,3316768.8
774853.1,3316817.0
775014.9,3316844.4
7993,3
775636.6,3314050.5
775638.3,3313980.6
775618.7,3313898.6
7994,4
771121.9,3314868.4
771575.6,3315288.9
771777.0,3315449.5
771947.4,3315633.8
8007,2
767908.6,3318155.8
767941.1,3318066.5
8010,1
768618.5,3320380.1
8012,1
766349.8,3322143.6
8013,1
770855.6,3321385.2
8014,2
770823.9,3321867.3
770779.8,3322037.9
8031,4
776220.2,3320975.3
776311.4,3321011.2
776405.9,3321037.9
776479.2,3321049.0
8041,1
769921.5,3323336.6
8047,1
771078.3,3323268.5
8074,3
766473.6,3317448.8
766800.5,3317113.5
767080.3,3316678.8
8078,1
768020.9,3314418.9
8079,2
767124.2,3313472.2
767296.0,3313379.7
8081,2
769225.0,3313246.9
769485.9,3313167.5
8086,2
773187.2,3315262.4
773337.1,3315445.2
8100,6
778001.5,3311719.8
778318.9,3311587.9
778448.7,3311591.2
778740.8,3311610.1
779032.4,3311640.8
779140.6,3311643.5
8101,1
778262.7,3311236.8
8102,1
780691.7,3312201.5
8103,5
779346.4,3311648.7
779345.5,3311683.7
779475.3,3311687.0
779527.1,3311781.5
779743.0,3311810.2
8104,1
779663.8,3311085.5
8108,1
780243.9,3310725.0
8110,2
780793.3,3310742.2
780917.3,3310763.6
8121,4
782256.1,3306642.2
782248.1,3306566.8
782260.5,3306470.6
782232.8,3306384.2
8123,1
794184.6,3312803.2
8130,3
790329.8,3312196.0
790349.9,3312156.6
790391.5,3312103.0
8136,5
787442.5,3313809.9
787457.8,3313709.3
787475.6,3313645.2
787482.3,3313599.9
787475.6,3313556.3
8139,14
789172.2,3315490.3
789345.1,3315409.1
789844.0,3315054.4
789889.5,3315055.6
789948.0,3314995.9
790074.3,3314950.1
790156.3,3314866.5
790607.4,3314596.4
790700.4,3314525.3
791184.6,3314292.9
791564.3,3314143.5
791622.8,3314083.8
792118.5,3313851.8
792279.2,3313806.9
8141,1
789447.7,3314100.3
8143,3
788302.7,3316092.8
788406.7,3316034.3
788500.6,3315926.4
8154,3
787321.6,3311348.5
787469.5,3311352.4
787561.1,3311330.2
8156,3
786431.0,3311435.8
786566.6,3311476.0
786680.4,3311478.9
8159,2
787191.2,3312423.7
787314.4,3312500.4
8161,1
786231.5,3312836.6
8162,1
786079.1,3312669.6
8167,1
784455.6,3312661.1
8169,2
783048.8,3312772.4
783164.9,3312886.1
8170,1
782637.8,3312483.1
8172,1
783656.0,3312329.4
8173,1
784112.9,3312285.1
8174,2
784893.8,3312850.7
784924.9,3312879.7
8177,1
785251.0,3311169.6
8180,2
782161.9,3312308.7
782409.0,3312390.8
8182,1
786674.4,3309440.1
8186,2
785778.0,3305709.7
785712.3,3305659.9
8187,1
785106.6,3307539.3
8193,1
782741.6,3311409.8
8194,1
783178.9,3311625.1
8197,1
783467.6,3311947.9
8207,1
775470.9,3317678.0
8209,1
761499.7,3322623.8
8232,8
781320.0,3316827.6
781360.9,3316865.2
781391.3,3316916.4
781409.1,3316963.5
781408.8,3317024.0
781393.1,3317046.3
781373.8,3317057.1
781353.6,3317054.2
8242,1
785385.6,3322412.3
8253,3
785201.4,3322738.3
785155.5,3322739.1
785134.0,3322741.6
8267,1
771143.2,3316482.1
8274,10
751792.2,3310649.6
751507.3,3310505.4
751336.9,3310398.4
750644.1,3309935.4
750337.0,3309756.4
750040.0,3309635.0
749182.1,3309340.6
748828.3,3309183.5
748430.7,3308922.3
747614.7,3308296.2
8275,2
746775.3,3307681.1
746493.3,3307411.1
8276,13
746166.9,3305141.5
746257.8,3304985.8
746293.8,3304839.9
746325.1,3304661.2
746349.0,3304569.3
746312.4,3304492.3
746296.5,3304475.7
746078.6,3304443.7
746030.0,3304415.4
746020.2,3304366.3
746012.5,3304219.4
745948.1,3303924.5
745876.4,3303705.4
8277,4
745610.4,3303256.6
745492.9,3303134.5
745267.8,3302933.7
744935.7,3302632.9
8278,4
744575.7,3302358.6
744505.7,3302313.6
744430.0,3302279.3
744327.2,3302233.6
8280,9
744411.6,3301764.5
744291.0,3301702.6
744197.8,3301680.7
744078.9,3301669.7
743904.5,3301686.4
743717.8,3301709.8
743536.1,3301719.9
743431.7,3301692.2
743333.1,3301661.8
8281,4
745189.9,3301263.2
745217.4,3301503.0
745158.4,3301697.4
745067.0,3301880.2
8284,1
745329.3,3302334.9
8285,1
745070.0,3302239.0
8287,1
743132.2,3301510.6
8288,5
743745.0,3301872.9
743550.6,3301838.8
743370.6,3301767.1
743275.5,3301705.8
743211.4,3301653.6
8289,2
746563.9,3304600.3
746572.4,3304218.6
8296,7
761325.4,3318509.3
761149.9,3318348.7
760939.2,3318159.9
760869.5,3318078.7
760808.8,3317962.1
760787.2,3317945.0
760538.7,3317719.6
8301,2
758463.8,3315412.7
758816.9,3315662.4
8302,5
755780.1,3315065.8
756373.9,3314932.6
757021.1,3314892.4
757519.4,3314904.0
758053.0,3315100.5
8303,1
751789.5,3318014.3
8306,11
753839.7,3318278.8
753603.2,3318291.5
753439.2,3318305.8
753204.0,3318264.2
753114.0,3318226.0
753007.5,3318115.1
752902.2,3317950.0
752765.5,3317567.1
752608.2,3317292.3
752450.9,3317017.4
752253.9,3316886.4
8313,4
751451.6,3319880.2
751035.7,3320311.6
750998.6,3320429.5
750896.7,3320544.5
8318,2
750179.5,3320997.1
749866.4,3321125.7
8335,3
756194.7,3313954.9
755575.1,3314077.0
755161.5,3314181.1
8343,1
753821.5,3314618.3
8345,5
751130.3,3316144.0
750731.6,3316630.9
750522.7,3316883.4
750380.3,3317468.0
750387.5,3317964.1
8347,4
750073.0,3319628.4
749956.5,3319882.9
749542.8,3320222.6
748985.7,3320375.3
8348,7
748343.3,3317752.6
747995.6,3317616.2
747868.9,3317503.3
747760.4,3317409.0
747745.6,3317243.3
747753.0,3316912.9
747739.8,3316673.8
8351,3
748136.0,3320411.4
747138.7,3320444.1
746788.2,3320436.3
8375,8
746268.7,3307142.4
746159.1,3306887.6
746038.2,3306621.2
745997.4,3306379.5
745971.0,3306011.9
745999.9,3305748.7
746053.1,3305428.8
746112.2,3305361.4
8377,1
745836.8,3302765.5
8385,2
749204.2,3321317.1
748610.3,3321469.1
8388,12
798527.9,3307568.3
798387.4,3307447.6
798265.8,3307353.4
798092.1,3307257.7
797956.0,3307215.0
797787.2,3307178.1
797584.6,3307179.1
797322.5,3307211.1
796518.3,3307488.4
796241.2,3307591.6
795628.4,3307796.2
795054.8,3308001.8
8389,17
794759.4,3308179.2
794621.5,3308208.0
794523.1,3308224.8
794418.8,3308215.6
794328.2,3308187.3
794198.3,3308157.8
794108.9,3308083.9
794000.5,3307983.6
793930.7,3307903.8
793454.3,3306903.5
793170.2,3306285.2
792990.3,3305923.0
792808.1,3305651.8
792745.2,3305559.1
792673.7,3305544.3
792555.3,3305580.1
792436.4,3305629.0
8390,18
792134.3,3305697.1
792099.2,3305552.7
791997.4,3305417.6
791810.3,3305153.4
791725.2,3305018.8
791709.7,3304996.6
791681.0,3304907.2
791646.8,3304867.2
791467.1,3304608.9
791129.2,3304171.5
790906.5,3303697.9
790630.8,3303248.8
790416.5,3302906.4
790354.3,3302695.5
790154.1,3301360.0
790103.8,3301185.6
789968.8,3300744.9
789842.9,3300482.0
8391,10
794493.3,3308590.9
794299.8,3308720.8
794147.0,3308851.8
794052.1,3308849.3
793818.3,3308964.6
793544.0,3309079.0
793365.6,3309155.2
793257.7,3309125.4
793150.7,3309068.6
793072.5,3308944.9
8397,1
789248.2,3307815.2
8401,1
789234.3,3307674.4
8413,1
787651.1,3298642.1
8418,10
787268.4,3297669.0
787235.5,3297545.0
787210.4,3297318.4
787177.3,3296798.9
787131.6,3295971.0
787172.3,3295592.0
787319.6,3295082.5
787445.3,3294823.7
787542.1,3294672.2
787741.5,3294543.9
8419,16
792504.2,3286181.3
792766.3,3285526.3
792865.1,3285093.5
793291.1,3284199.1
794230.4,3283091.6
794437.8,3282862.0
794827.2,3282698.1
796284.7,3281892.9
798205.8,3280826.2
798880.7,3280284.4
799142.7,3280090.6
799363.7,3279979.4
800475.8,3279517.4
801789.1,3278964.4
802257.2,3278829.1
802737.9,3278833.3
8420,14
803993.1,3278719.2
805320.6,3278180.4
805515.5,3278098.7
805908.8,3277795.8
807232.9,3276752.1
807572.6,3276500.1
808370.3,3276138.7
810253.3,3275180.3
810794.9,3274585.5
811065.0,3274314.3
811249.1,3273988.5
811532.3,3273247.4
812005.5,3272598.5
812544.4,3271820.9
8421,11
788369.3,3294210.9
788720.4,3293809.1
789038.6,3293478.5
789420.8,3293077.5
789814.0,3292659.6
790141.0,3292197.8
790681.9,3291167.5
791285.2,3289939.6
791866.5,3288785.8
792135.6,3288149.5
792241.6,3287158.5
8424,17
813212.4,3271090.5
813727.1,3270843.6
814205.3,3270647.8
814927.0,3270511.2
815486.8,3270498.7
815729.0,3270507.0
815841.8,3270527.1
815965.3,3270542.2
816039.7,3270512.8
816316.0,3270410.7
816571.0,3270318.5
816722.3,3270176.2
816970.7,3269942.5
817085.2,3269799.2
817245.3,3269531.6
817394.2,3269326.3
817799.2,3268623.5
8426,1
818630.6,3267706.4
8427,11
820006.2,3266142.7
820577.4,3265758.2
821296.0,3265116.8
821860.5,3264494.6
822040.5,3264321.0
823213.2,3263397.1
823348.2,3263294.1
823515.6,3263178.3
823614.6,3263100.1
823692.9,3263047.4
823773.6,3263010.0
8430,21
823961.3,3262945.2
824131.2,3262907.3
824357.7,3262875.6
824627.5,3262834.5
824875.5,3262800.4
825143.6,3262763.9
825845.6,3262662.6
826269.5,3262598.5
826565.4,3262558.2
826727.5,3262524.7
826876.2,3262480.2
827149.8,3262356.7
827298.2,3262267.9
827392.1,3262206.5
827505.4,3262107.4
827592.6,3262012.2
827750.2,3261815.2
827803.6,3261723.6
827865.8,3261588.0
827910.8,3261465.7
828248.7,3260532.6
8432,43
828345.2,3260223.8
828353.6,3260144.6
828365.6,3259995.3
828373.4,3259887.1
828408.2,3259373.5
828419.0,3259318.8
828448.3,3259211.2
828512.6,3259030.8
828543.7,3258962.8
828646.8,3258741.4
828664.0,3258677.9
828675.3,3258606.4
828686.8,3258473.9
828696.7,3258265.7
828722.3,3257888.6
828733.1,3257620.2
828758.8,3257449.2
828785.7,3257314.1
828802.7,3257256.5
828896.5,3257017.0
828990.8,3256833.7
829166.8,3256531.8
829263.9,3256363.7
829330.6,3256259.5
829386.0,3256145.0
829446.7,3256012.5
829523.8,3255842.1
829794.5,3255256.2
830093.9,3254617.1
830130.5,3254560.5
830165.3,3254524.8
830210.9,3254486.5
830251.8,3254454.1
830295.6,3254424.8
830345.3,3254403.4
830402.8,3254382.1
830492.6,3254354.2
830768.1,3254275.2
831219.8,3254145.2
831469.0,3254070.5
831604.5,3254033.1
831750.3,3253967.7
831842.6,3253917.7
8434,9
832631.1,3253381.0
833110.2,3253196.0
833452.7,3253123.2
833671.7,3253124.9
833722.0,3253112.1
833835.0,3253094.4
834195.2,3253003.4
834712.9,3252764.6
835010.8,3252621.0
8436,8
835844.9,3252480.6
836088.4,3252449.7
836177.9,3252443.7
836264.4,3252428.0
836370.1,3252385.3
836444.9,3252350.7
836567.5,3252256.6
836707.0,3252110.9
8438,8
837190.4,3251675.7
837446.4,3251533.7
837487.4,3251498.3
837790.7,3251216.8
838219.1,3250818.5
838310.5,3250738.7
838446.1,3250671.4
838553.5,3250626.6
8440,24
838733.0,3250586.2
839114.8,3250513.6
840436.8,3250271.4
840899.7,3250192.5
841091.6,3250179.1
841835.7,3250252.0
842021.0,3250296.6
842167.0,3250348.9
842311.3,3250405.7
842414.7,3250468.8
842577.5,3250560.5
842744.9,3250700.4
842924.6,3250878.0
843146.3,3251112.4
843262.6,3251247.7
843313.2,3251366.0
843361.9,3251547.2
843408.3,3251684.5
843436.9,3251756.3
843483.2,3251817.6
843550.5,3251882.5
843951.7,3252152.3
844341.1,3252415.7
844430.6,3252445.3
8442,8
845252.8,3252434.4
845320.2,3252422.2
845502.4,3252343.1
845606.5,3252283.5
846026.0,3252053.6
846557.8,3251794.3
846831.2,3251666.5
847787.5,3251256.9
8444,12
847985.8,3251173.2
848208.6,3251072.1
848334.4,3250995.2
848534.6,3250848.6
848770.4,3250673.0
848873.2,3250599.3
850101.2,3249294.9
850692.3,3248660.5
851132.7,3248192.0
851846.3,3247007.2
852242.3,3246403.4
852868.3,3245571.5
8446,11
853959.4,3244166.6
854155.5,3243926.5
854319.8,3243724.3
854444.1,3243572.8
854405.9,3243454.0
854340.5,3243363.4
854282.9,3243305.5
854245.9,3243254.2
854365.4,3243133.9
854421.8,3243041.2
854425.7,3242963.1
8449,7
789425.8,3299711.7
789001.8,3298937.3
788771.3,3298489.4
788696.9,3298246.4
788468.3,3297718.2
788367.0,3296952.2
788422.9,3296351.1
8451,15
799591.1,3282280.9
800386.3,3281791.9
802052.3,3281352.0
802512.9,3281150.3
804558.7,3280421.7
805281.5,3280036.1
806795.9,3279441.1
806992.8,3279342.8
807242.2,3279132.8
807778.7,3278739.2
808118.4,3278506.1
808654.3,3278138.2
809324.3,3277556.9
809663.8,3277336.7
810584.5,3276966.6
8452,14
812252.9,3275992.2
812935.9,3275411.6
814113.6,3274104.8
814509.4,3273707.6
814745.1,3273535.5
815211.6,3273357.2
815765.7,3273077.3
816099.3,3272919.4
816413.6,3272783.0
816607.2,3272680.5
816668.4,3272633.9
816692.3,3272578.8
816697.4,3272534.2
816684.4,3272463.1
8460,6
781611.9,3316712.2
781537.7,3316723.9
781468.4,3316762.9
781420.9,3316802.6
781249.0,3316896.2
781139.0,3316960.9
8461,1
781019.9,3317086.2
8462,4
781075.4,3317095.1
781095.9,3317116.9
781120.2,3317121.1
781140.1,3317118.1
8475,4
779008.5,3318651.0
779008.8,3318642.5
779010.8,3318633.2
779014.8,3318625.3
8481,6
745986.9,3334883.0
745583.5,3336727.2
745516.9,3337394.9
745942.9,3339154.8
746011.7,3340700.8
746382.4,3342613.9
8482,1
811691.7,3307701.8
8483,9
735212.8,3327297.0
735322.3,3327288.5
735448.4,3327269.5
735558.1,3327250.1
735699.7,3327274.8
735847.6,3327256.3
736062.2,3327190.1
736441.4,3327089.5
736666.7,3327029.1
8484,23
737453.0,3326855.1
738045.7,3326867.8
738476.4,3326997.4
738574.4,3327015.8
738731.8,3327062.8
738899.7,3327131.7
739056.4,3327216.6
739185.4,3327317.3
739320.2,3327401.8
739584.3,3327570.6
739832.5,3327717.3
739989.0,3327807.7
740189.1,3327904.6
740427.5,3328002.2
740584.6,3328059.9
740731.4,3328095.9
740900.1,3328126.7
741215.6,3328193.4
741358.0,3328180.2
741522.2,3328167.5
741670.3,3328143.6
741796.4,3328124.6
742062.3,3328081.9
8485,4
730330.7,3321358.7
729176.4,3320846.8
727394.2,3321053.8
726537.4,3320975.2
8486,13
746449.0,3333871.6
745995.8,3335483.5
745744.6,3336546.7
745650.2,3337374.4
745906.1,3338360.9
746091.8,3339094.4
746124.3,3339887.3
746116.6,3340226.5
746248.1,3341122.2
746419.3,3341943.4
746569.9,3342550.3
748705.4,3345004.0
748820.5,3345259.3
8487,14
749678.0,3348121.9
750351.5,3350161.8
750428.4,3350666.6
750495.2,3351057.9
750500.7,3351384.9
750454.7,3351735.9
750378.8,3352287.5
750293.9,3352687.9
750164.9,3353351.4
750008.2,3354127.4
749819.2,3355198.2
749635.7,3356036.5
749448.8,3357025.6
749305.6,3357764.2
8489,5
787540.5,3326508.5
787472.7,3326494.8
787400.4,3326477.8
787297.9,3326457.0
787186.5,3326427.0
8495,1
786787.7,3326261.2
8496,20
787133.1,3326381.8
787179.7,3326395.2
787217.4,3326406.7
787250.6,3326410.5
787274.8,3326412.6
787299.1,3326410.2
787405.4,3326399.5
787418.3,3326397.7
787426.2,3326396.0
787433.5,3326396.6
787437.8,3326397.4
787444.0,3326398.4
787452.1,3326401.4
787459.7,3326405.4
787465.9,3326408.7
787470.4,3326413.5
787475.4,3326418.6
787478.0,3326423.3
787482.0,3326430.1
787484.7,3326435.2
8512,15
778984.6,3318750.1
778999.6,3318750.4
779018.2,3318744.0
779026.3,3318736.5
779034.7,3318728.4
779036.7,3318720.0
779036.2,3318708.5
779031.9,3318698.4
779024.1,3318688.0
779007.1,3318676.5
778986.8,3318663.0
778976.4,3318651.3
778965.5,3318639.5
778950.2,3318624.8
778936.2,3318611.3
8515,1
781148.3,3324221.4
8525,1
786594.3,3322859.6
8526,5
786538.2,3322788.1
786545.7,3322801.8
786550.7,3322815.7
786555.9,3322833.5
786559.7,3322840.1
8527,6
786544.8,3322838.4
786546.1,3322834.3
786544.9,3322826.4
786540.2,3322813.4
786533.7,3322800.0
786531.9,3322788.8
8528,1
786589.2,3322956.1
8529,4
786555.5,3322858.0
786552.7,3322852.8
786550.0,3322847.0
786546.9,3322844.0
8531,2
782751.1,3317939.4
782761.6,3317956.7
8532,4
782761.8,3317935.5
782779.4,3317937.4
782796.3,3317937.1
782814.1,3317935.3
8533,8
782775.7,3317993.6
782774.9,3318006.3
782774.6,3318017.4
782771.8,3318034.5
782768.7,3318049.4
782763.8,3318063.2
782758.7,3318071.3
782747.0,3318089.9
8536,1
782109.6,3316341.8
8537,1
785127.7,3313215.6
8542,19
774251.6,3321704.5
774280.0,3321691.8
774303.1,3321681.7
774330.8,3321669.6
774344.7,3321660.0
774355.7,3321649.9
774365.9,3321640.6
774377.0,3321622.1
774382.6,3321610.7
774387.4,3321595.8
774389.5,3321577.5
774391.9,3321556.0
774391.5,3321542.9
774391.1,3321522.8
774382.9,3321501.6
774376.0,3321484.4
774373.9,3321469.1
774377.4,3321455.0
774388.4,3321449.4
8559,1
794944.6,3330651.1
8566,1
788265.5,3325459.5
8567,2
788170.6,3325421.9
788121.5,3325370.5
8570,2
786562.2,3322849.1
786560.1,3322856.1
8578,1
774409.4,3324414.8
8580,14
774394.0,3322243.7
774390.4,3322207.2
774377.4,3322173.5
774341.3,3322151.3
774292.7,3322144.0
774267.0,3322134.3
774239.9,3322119.9
774223.8,3322095.2
774207.7,3322066.0
774193.4,3322026.1
774172.5,3322005.9
774145.6,3321982.5
774109.4,3321967.9
774068.3,3321962.3
8593,1
783958.7,3318287.6
8598,1
783859.3,3318494.9
8610,1
785926.5,3320715.1
8640,1
783302.3,3315400.4
8673,1
782847.1,3317930.5
8674,2
782909.9,3318095.8
782866.7,3318073.7
8691,1
782525.4,3314802.8
8713,3
782217.1,3316473.0
782218.0,3316437.7
782237.5,3316407.1
8722,3
782085.7,3316364.3
782076.0,3316336.4
782052.2,3316318.5
8723,3
781972.4,3316321.6
781922.3,3316316.9
781882.9,3316295.2
8744,13
777352.8,3318472.9
777302.4,3318498.5
777236.3,3318565.0
777098.3,3318679.6
777064.8,3318709.2
777014.2,3318745.1
776961.6,3318772.8
776880.0,3318797.6
776806.3,3318812.5
776718.2,3318843.1
776651.6,3318851.8
776489.8,3318862.4
776167.8,3318868.0
8746,4
775524.3,3318894.0
775421.4,3318895.3
775369.5,3318898.1
775301.0,3318900.5
8747,3
775099.7,3318903.8
774985.5,3318907.1
774921.3,3318903.5
8748,3
774817.2,3318915.3
774760.6,3318944.9
774664.0,3318992.1
8749,7
774532.0,3319042.4
774498.6,3319049.9
774465.2,3319061.3
774419.3,3319068.5
774361.1,3319075.3
774318.1,3319071.8
774288.7,3319066.7
8750,4
774220.7,3319051.1
774142.6,3319022.4
774068.5,3318999.9
774012.8,3318986.1
8751,4
773930.3,3318967.5
773882.5,3318970.4
773811.9,3318974.9
773728.9,3318972.9
8756,1
785859.2,3314435.5
8761,2
784613.3,3308418.0
784522.5,3308371.0
8763,1
783736.0,3308365.8
8773,2
764273.3,3320087.3
764215.2,3320100.3
8774,2
764112.5,3320114.6
764054.6,3320115.7
8788,2
760432.3,3318831.3
760329.1,3318816.9
8790,1
759778.2,3318789.6
8791,3
792421.7,3316596.6
792386.8,3316611.7
792352.9,3316632.9
8792,1
779313.1,3318537.4
8794,2
779541.3,3318366.4
779498.0,3318390.0
8796,7
778900.9,3318962.9
778868.8,3319033.3
778849.1,3319109.1
778837.7,3319120.3
778797.7,3319122.0
778676.7,3319113.4
778591.4,3319108.6
8801,2
777682.0,3319168.9
777487.2,3319180.1
8808,5
776845.5,3319231.2
776591.3,3319241.2
776202.3,3319262.5
775881.0,3319283.7
775652.3,3319297.6
8810,1
775132.6,3319332.1
8817,8
782571.6,3316063.4
782579.3,3316065.1
782586.2,3316067.6
782593.4,3316071.2
782601.9,3316076.1
782608.2,3316081.7
782613.2,3316087.8
782616.8,3316095.1
8818,3
782621.1,3316110.2
782621.5,3316122.3
782621.1,3316130.4
8819,4
782575.4,3316161.5
782566.8,3316161.8
782559.3,3316160.5
782553.6,3316158.4
8820,11
782544.7,3316152.1
782541.3,3316148.5
782535.7,3316141.7
782530.7,3316134.4
782526.5,3316127.1
782524.1,3316119.8
782522.2,3316112.9
782521.6,3316104.2
782522.7,3316095.4
782525.8,3316087.0
782528.9,3316080.2
8821,4
782539.3,3316069.5
782544.6,3316066.0
782549.9,3316064.1
782554.8,3316063.3
8822,2
757570.1,3318730.8
758339.8,3317132.2
8824,11
781414.9,3317063.7
781406.5,3317057.1
781398.7,3317051.4
781394.1,3317048.0
781387.4,3317044.7
781380.7,3317042.0
781373.8,3317040.8
781364.7,3317041.3
781354.5,3317042.1
781348.1,3317042.7
781340.6,3317043.5
8825,7
780994.3,3317263.5
781088.3,3317196.9
781150.3,3317162.4
781204.2,3317121.5
781239.1,3317091.4
781272.6,3317078.8
781421.0,3317029.0
8826,4
781557.9,3317155.0
781572.9,3317162.4
781591.2,3317162.8
781614.3,3317152.9
8829,9
763407.4,3323884.5
763494.0,3323893.8
763607.5,3323922.7
763668.7,3323966.6
763694.8,3324006.9
763715.4,3324056.1
763720.8,3324131.8
763724.2,3324214.8
763729.4,3324306.8
8830,10
763259.7,3323887.3
763182.4,3323899.9
763117.9,3323911.0
763043.0,3323937.1
762988.8,3323969.2
762945.1,3324017.6
762923.6,3324073.2
762915.1,3324128.8
762921.7,3324229.9
762929.4,3324361.6
8832,1
763754.7,3324773.7
8834,3
763150.9,3324476.0
763067.9,3324480.9
762993.9,3324486.0
8836,1
762954.1,3324816.5
8837,1
763839.6,3325732.4
8840,4
763901.3,3326573.1
763853.9,3326472.9
763844.9,3326416.9
763825.1,3326119.0
8843,6
792758.1,3308004.8
792691.3,3307449.5
792634.9,3307015.8
792550.5,3306608.5
792478.7,3306242.0
792349.9,3305982.0
8844,55
744980.8,3321837.6
